Date,realized_volatility,garch_prediction
2010-03-31,0.073680709507479,0.07964620659462235
2010-04-01,0.0752057420236673,0.08445952718646696
2010-04-05,0.0777036338567592,0.08141073452423461
2010-04-06,0.0655421320848063,0.07879245841416972
2010-04-07,0.070767205697917,0.07655281562947408
2010-04-08,0.0709738651661044,0.09244795679146507
2010-04-09,0.0722630004169526,0.08831702636944952
2010-04-12,0.0718652423138378,0.08473797257173904
2010-04-13,0.071686804203423,0.08165038248788732
2010-04-14,0.0782559686469559,0.07899787426585436
2010-04-15,0.0758620528922668,0.07672821019719533
2010-04-16,0.0972510240290649,0.07479339913325307
2010-04-19,0.0974820920191471,0.1630512154421048
2010-04-20,0.097961529081701,0.15087215270974277
2010-04-21,0.0980069168597238,0.13996848481729457
2010-04-22,0.0962000367003604,0.13176050714685675
2010-04-23,0.0948605806518611,0.12292615830205465
2010-04-26,0.0961800474640875,0.11508512317670076
2010-04-27,0.1313147689571873,0.11441875388994521
2010-04-28,0.1320442473581619,0.24087250610622135
2010-04-29,0.1379060317795878,0.22098693354313878
2010-04-30,0.1514050992187793,0.2030203803873189
2010-05-03,0.1558669425790644,0.24283965471335864
2010-05-04,0.1755226361609003,0.2227655143610626
2010-05-05,0.1761860076426623,0.29630064385374066
2010-05-06,0.2095181206957964,0.27703475417354473
2010-05-07,0.2129216762761122,0.39485049104334224
2010-05-10,0.2650737513567272,0.38553277899944954
2010-05-11,0.2648952459659241,0.3521315503061302
2010-05-12,0.2702085696206642,0.3231153969073576
2010-05-13,0.2691967540109813,0.2954799959430153
2010-05-14,0.2746649985351774,0.293661402190072
2010-05-17,0.2707198788942602,0.3156142111850092
2010-05-18,0.2726161114201977,0.2886768833088653
2010-05-19,0.2692356158586552,0.29232693912013547
2010-05-20,0.2947122687196425,0.27303626405276327
2010-05-21,0.3014987102642297,0.4254891796747002
2010-05-24,0.2997142362072538,0.3884268072534197
2010-05-25,0.3005940475492412,0.3738943540027926
2010-05-26,0.2931636265106969,0.3415633259288154
2010-05-27,0.318703362324698,0.3174413509291701
2010-05-28,0.3147244968111515,0.29033386290114577
2010-06-01,0.3146554937931708,0.28979724743984325
2010-06-02,0.3266208763878024,0.30669081491619166
2010-06-03,0.3195174212189455,0.28058571892371703
2010-06-04,0.3392567832806104,0.2569282443502895
2010-06-07,0.3235869521199989,0.3974490203953844
2010-06-08,0.3240586460032498,0.38063869417682705
2010-06-09,0.27943713120906,0.34768726382242254
2010-06-10,0.3021598871898932,0.32188585467672376
2010-06-11,0.2974424707308856,0.2943647864557281
2010-06-14,0.2955653729458199,0.2694128042561668
2010-06-15,0.302219586481476,0.24743701912185262
2010-06-16,0.3021863181603183,0.22692297911042988
2010-06-17,0.2986112336212698,0.20850028467490833
2010-06-18,0.2979326024880345,0.19175258561036237
2010-06-21,0.2631477940060627,0.17666066355360677
2010-06-22,0.2664785292469829,0.1656896944835631
2010-06-23,0.2624273339448079,0.21523129394736354
2010-06-24,0.2694132499223553,0.20029725495678935
2010-06-25,0.2688262717604244,0.2387077545681696
2010-06-28,0.2417009490016192,0.21902993627532955
2010-06-29,0.2608320532027166,0.20375094800780327
2010-06-30,0.2567280885511789,0.33795562640978866
2010-07-01,0.2365987362936089,0.32131216719110334
2010-07-02,0.2354783743297915,0.29702978852431555
2010-07-06,0.2064299119086402,0.2767972099657479
2010-07-07,0.2309439958698425,0.2534967742520925
2010-07-08,0.2305128838537603,0.23240452612566254
2010-07-09,0.2307001040867951,0.21333316159003946
2010-07-12,0.2074992740474312,0.19611228444689113
2010-07-13,0.213523557643451,0.18058673368175573
2010-07-14,0.2134310903939567,0.16661501641938187
2010-07-15,0.1976086234580329,0.15413956334868714
2010-07-16,0.2188124083119634,0.1428984847085589
2010-07-19,0.2202207630355489,0.28378174573837966
2010-07-20,0.2245598842306593,0.25982345826583886
2010-07-21,0.2281570787235005,0.23812937201951698
2010-07-22,0.2358998729564226,0.24908309559610692
2010-07-23,0.2374853721720284,0.22841181287525456
2010-07-26,0.2311824731568858,0.20972583682129456
2010-07-27,0.2311019036955198,0.19285796648042702
2010-07-28,0.2322453063404422,0.17771763006457075
2010-07-29,0.2011579689067288,0.17506291761021395
2010-07-30,0.1965377494575438,0.16836619505268569
2010-08-02,0.2051907705117362,0.1557360279913086
2010-08-03,0.2048000100995595,0.1443195715902462
2010-08-04,0.2048166633121353,0.14189479172496736
2010-08-05,0.1812043095972568,0.131951333936036
2010-08-06,0.1809327761148276,0.12381129166991611
2010-08-09,0.1803189574300992,0.12258167545149964
2010-08-10,0.182175916412507,0.11477994732281123
2010-08-11,0.2025367258578569,0.11965476080080409
2010-08-12,0.203596333476964,0.2736599725678914
2010-08-13,0.2037591607253929,0.25733702189262897
2010-08-16,0.177931868936682,0.2377764494192113
2010-08-17,0.1815612520877245,0.21833389842124984
2010-08-18,0.1779236182914041,0.20062533005035021
2010-08-19,0.1828477931358575,0.18465290234102866
2010-08-20,0.1651359525337949,0.23301246457042668
2010-08-23,0.1617209049977094,0.21635657387741486
2010-08-24,0.1622189563597926,0.2023776235508197
2010-08-25,0.1635828526350539,0.23067258347017383
2010-08-26,0.1636621310289628,0.21176826931828605
2010-08-27,0.1745737540889201,0.20474701467638115
2010-08-30,0.180259954672534,0.1883681326648667
2010-08-31,0.1570934700320496,0.21875593063348553
2010-09-01,0.1934928100071645,0.20104397067559066
2010-09-02,0.1951038672683435,0.18503018827539527
2010-09-03,0.2013813163149067,0.17061093141490816
2010-09-07,0.2044004535345515,0.15765342884547184
2010-09-08,0.2051525520998258,0.17935922682795868
2010-09-09,0.2054348771580577,0.1655115788498774
2010-09-10,0.1807240365841437,0.15307815140203843
2010-09-13,0.1820467567634143,0.1419413066380559
2010-09-14,0.1814653798452046,0.13199282341486965
2010-09-15,0.1813767282717062,0.12348987139645427
2010-09-16,0.1777033961017971,0.11558461300695728
2010-09-17,0.1777391039483489,0.10877078103240305
2010-09-20,0.169722118793871,0.10258918034077213
2010-09-21,0.1692055262094481,0.09716212655122627
2010-09-22,0.1698113355705968,0.09493650103358015
2010-09-23,0.1622211441161251,0.10216398053368678
2010-09-24,0.1727349203148787,0.12300561934694616
2010-09-27,0.1713411831504724,0.11515552389879907
2010-09-28,0.1664349641580406,0.11772000739645792
2010-09-29,0.1542017605068155,0.11047813032043438
2010-09-30,0.1555668762237121,0.10586963154754293
2010-10-01,0.125284127208856,0.10449450387303093
2010-10-04,0.1279784602684557,0.09883191684389199
2010-10-05,0.1374480303225318,0.11739218978024288
2010-10-06,0.1284982623693256,0.11018842189295203
2010-10-07,0.1283861278943183,0.10393896787053515
2010-10-08,0.1286289624120114,0.09941756926995005
2010-10-11,0.1284367449253813,0.09438782315327353
2010-10-12,0.1245828675327542,0.09000288907092979
2010-10-13,0.1257042326914668,0.08619672640609842
2010-10-14,0.1274690913974259,0.08290723535606002
2010-10-15,0.1271881946132834,0.08883048693639059
2010-10-18,0.1273512777816194,0.08518197768782747
2010-10-19,0.1293643748009008,0.08203269521381044
2010-10-20,0.1322275949933393,0.1442911992693818
2010-10-21,0.1300848255198809,0.13408954643091145
2010-10-22,0.1248248110638833,0.12499766099717059
2010-10-25,0.106396244233992,0.11692121374371878
2010-10-26,0.1040049089269931,0.10977228038584565
2010-10-27,0.1050439417828457,0.10349634826734937
2010-10-28,0.1045025665209839,0.10223190668292093
2010-10-29,0.1032326830141999,0.09687887559121666
2010-11-01,0.1029621973938263,0.09217220803260853
2010-11-02,0.0995346398511895,0.08808234781034198
2010-11-03,0.0767428655649387,0.08453512364917903
2010-11-04,0.0974248517426548,0.0814757893424792
2010-11-05,0.0965645411357622,0.07884821376274166
2010-11-08,0.0972351435232988,0.07660041693191508
2010-11-09,0.1026924881476682,0.07744157898285176
2010-11-10,0.1028705304663048,0.10129547162125128
2010-11-11,0.1025412113316729,0.09602966737685115
2010-11-12,0.1112150321930504,0.09873587053417149
2010-11-15,0.1114899069415353,0.14394020394210055
2010-11-16,0.124346498971122,0.1347785024249257
2010-11-17,0.1147904803217815,0.19013078869491867
2010-11-18,0.1207794164026451,0.17520068711803408
2010-11-19,0.1208716647581352,0.1617748404778021
2010-11-22,0.1209514360877358,0.14972814243886357
2010-11-23,0.1316775102669164,0.1394002888461407
2010-11-24,0.1412773053222097,0.1856699538930914
2010-11-26,0.1472059100149921,0.17118645761421367
2010-11-29,0.1475382226996914,0.19123262849173453
2010-11-30,0.1489476514228321,0.1761925560080015
2010-12-01,0.1658518170437679,0.1713155467157834
2010-12-02,0.1691972039800824,0.15828594444482172
2010-12-03,0.1689841430834806,0.14660253762953987
2010-12-06,0.1559713330918497,0.13615318702856816
2010-12-07,0.1554444368817273,0.1275245402327268
2010-12-08,0.1557651663222031,0.11916306694985289
2010-12-09,0.1537486004315403,0.11175398629813232
2010-12-10,0.154335801173551,0.10521340959820526
2010-12-13,0.1533987268197213,0.09946253488165979
2010-12-14,0.1459173371757844,0.0944271080576367
2010-12-15,0.1471871444083882,0.09003706208919716
2010-12-16,0.1335753893085319,0.09699309962910148
2010-12-17,0.1334778888894711,0.09227179401158649
2010-12-20,0.1261803621079104,0.08816408694749762
2010-12-21,0.1270309641583505,0.08460577036183344
2010-12-22,0.1265677184871162,0.08153659026696836
2010-12-23,0.1116329750517822,0.07890032790657397
2010-12-27,0.1035613666269256,0.07841316158778533
2010-12-28,0.0901961265618656,0.07622999212781777
2010-12-29,0.0905382764895908,0.07436963790537297
2010-12-30,0.0867468286543478,0.0727905018560368
2010-12-31,0.0574072965803095,0.07367379798075524
2011-01-03,0.05207456758324,0.07222322592118807
2011-01-04,0.0527110973544553,0.07097514935392225
2011-01-05,0.0528686057199038,0.07047013589665575
2011-01-06,0.0544969607382159,0.06949806719761442
2011-01-07,0.0557887636956871,0.07188785912407193
2011-01-10,0.056115134198319,0.0738207971224746
2011-01-11,0.0544386729134156,0.07386960066835754
2011-01-12,0.0603879495121992,0.07236694042645354
2011-01-13,0.0614702661608659,0.07109646651302365
2011-01-14,0.0599875293972566,0.07238971543182936
2011-01-18,0.0585671313819088,0.07111569523773358
2011-01-19,0.071559845274041,0.07004137902503675
2011-01-20,0.0721227086928997,0.11430051705093452
2011-01-21,0.0699074191600013,0.10858809294834952
2011-01-24,0.0713756502960471,0.1024268238884905
2011-01-25,0.0707690600604603,0.09701994659555664
2011-01-26,0.0712081754940296,0.09229520190339852
2011-01-27,0.0712856536397385,0.08818440746571181
2011-01-28,0.0974672415145945,0.08462333429067356
2011-01-31,0.0998524705950298,0.17928759996137397
2011-02-01,0.1120902532691369,0.16544719762524918
2011-02-02,0.1084337814441726,0.15302041336261676
2011-02-03,0.1082714277489786,0.14340761514803368
2011-02-04,0.1075394912699092,0.1333009948172107
2011-02-07,0.1081608723352338,0.12429611699475236
2011-02-08,0.1077428283414521,0.1162992143555497
2011-02-09,0.1081808387347463,0.10922285050225718
2011-02-10,0.1081479771394916,0.10572684940719751
2011-02-11,0.1060985237318346,0.09991463857962807
2011-02-14,0.1054436646618711,0.09482217386557215
2011-02-15,0.1048983217715286,0.09038078965883338
2011-02-16,0.106291727600326,0.0921725313550077
2011-02-17,0.0978836908223546,0.0880779217379299
2011-02-18,0.0970549648635139,0.08453129840370927
2011-02-22,0.1247324343082318,0.08147249736342667
2011-02-23,0.1261952268904314,0.19940403280210767
2011-02-24,0.1262868257520339,0.19261455126271113
2011-02-25,0.1305684536132324,0.17771666515982343
2011-02-28,0.1317333198034926,0.16403534506094772
2011-03-01,0.1303121522636952,0.15175441585840044
2011-03-02,0.1283528010812299,0.20757197132502472
2011-03-03,0.130162244772491,0.19091538133998145
2011-03-04,0.1331498815893436,0.17590695870781314
2011-03-07,0.1362749613788206,0.17700637540960773
2011-03-08,0.139179039795474,0.17920080642439618
2011-03-09,0.1377379587381146,0.16536918485789187
2011-03-10,0.1512408581456937,0.15384615620608133
2011-03-11,0.1535559845323824,0.22118134449453677
2011-03-14,0.1546965928463336,0.20319590627025744
2011-03-15,0.1568802828989911,0.19559484427129642
2011-03-16,0.1667080215373407,0.20888373799139529
2011-03-17,0.1754365592642732,0.255934450350875
2011-03-18,0.1741090037857484,0.23461009827705348
2011-03-21,0.183623949226307,0.21532626376437464
2011-03-22,0.1832967109070746,0.19791078460864953
2011-03-23,0.1708304248323318,0.18546615003689737
2011-03-24,0.1730002964322167,0.17100311263425128
2011-03-25,0.17325342099192,0.15800547099234394
2011-03-28,0.1693403263753227,0.14635136629930878
2011-03-29,0.1695987755374312,0.13829453983924128
2011-03-30,0.1600456526536172,0.12874177675298976
2011-03-31,0.1601550526121758,0.12024380410075194
2011-04-01,0.1494252842400399,0.11382439123656644
2011-04-04,0.1468424940483928,0.10703852902681678
2011-04-05,0.1436976981913978,0.10106489217939062
2011-04-06,0.1411354176575726,0.09597004853290571
2011-04-07,0.1413890925701271,0.09138020185599345
2011-04-08,0.1240933995329564,0.09129436840423252
2011-04-11,0.1231683860626296,0.09386901101555407
2011-04-12,0.1242778222487754,0.09461912575828962
2011-04-13,0.1161236990658111,0.11431526771384075
2011-04-14,0.0907947617886816,0.10756854253073256
2011-04-15,0.0818784138823512,0.10153057629707808
2011-04-18,0.0930577250129301,0.0962353865789329
2011-04-19,0.07929824637831,0.1382622068692218
2011-04-20,0.0895921806081764,0.12871296835243304
2011-04-21,0.0903882336985603,0.12021822037808036
2011-04-25,0.0858603058185478,0.11268744042909279
2011-04-26,0.0895781498204872,0.10684796736192378
2011-04-27,0.0902946183088283,0.10089749867865525
2011-04-28,0.088651568044856,0.09568152063888669
2011-04-29,0.0865603054733833,0.09112889411770068
2011-05-02,0.0866334315608848,0.08717250919934855
2011-05-03,0.0875325341953146,0.08556018368389104
2011-05-04,0.0913767806402957,0.08978681053977225
2011-05-05,0.0973041153305658,0.10644771415465115
2011-05-06,0.0978915922604118,0.13118415620978094
2011-05-09,0.0981516535814268,0.12241380060299205
2011-05-10,0.100786454187881,0.11463124447425554
2011-05-11,0.1078099027839269,0.1077503566013499
2011-05-12,0.1043547755335466,0.14084209586477006
2011-05-13,0.1088859944958202,0.13101252001211164
2011-05-16,0.1117783218304216,0.14200449643975444
2011-05-17,0.1112429205072799,0.14509835168466279
2011-05-18,0.1064002321694126,0.13491123307305108
2011-05-19,0.1052972546015001,0.12572888365499346
2011-05-20,0.0997780793387563,0.1175697198804639
2011-05-23,0.1060773654361188,0.1330945565483325
2011-05-24,0.1060690293731589,0.16391264899902258
2011-05-25,0.1018273051924486,0.15206193566500759
2011-05-26,0.1002900294528831,0.14103237897600548
2011-05-27,0.10062022881295,0.13118219672722187
2011-05-31,0.1074873835601468,0.12241205886653189
2011-06-01,0.1321760496652623,0.11462970170903158
2011-06-02,0.1319703551289399,0.23137781093191612
2011-06-03,0.1341280785062451,0.21282057448075936
2011-06-06,0.1353216389237693,0.2163113037161613
2011-06-07,0.1335930622900617,0.221620091695436
2011-06-08,0.132121725120434,0.20380777143097029
2011-06-09,0.1312322236747418,0.19195037705901147
2011-06-10,0.1344472295620873,0.17683873905256342
2011-06-13,0.1324447941300061,0.20729125297524034
2011-06-14,0.1411178944410471,0.19066222835788227
2011-06-15,0.1512723911310031,0.17567906910398853
2011-06-16,0.1519037703586675,0.2296486965897521
2011-06-17,0.1478122696885125,0.21084322633258
2011-06-20,0.1492229505698844,0.19386589824147873
2011-06-21,0.1573881582180149,0.17856353408217454
2011-06-22,0.1538726575587562,0.16479641455795516
2011-06-23,0.1540074584890934,0.16286156321461653
2011-06-24,0.1573108334406843,0.1535341709257296
2011-06-27,0.1601769446975325,0.17818844174899645
2011-06-28,0.167069482080323,0.16445931248207388
2011-06-29,0.1655916738907326,0.15213454928138026
2011-06-30,0.1498734356873986,0.14109731917930513
2011-07-01,0.157805680654581,0.1312401065046127
2011-07-05,0.1528602813224034,0.12246353398184757
2011-07-06,0.1464236443737489,0.11521701737995885
2011-07-07,0.1488236256859403,0.10826733378437814
2011-07-08,0.1508207581025843,0.10214479462280955
2011-07-11,0.1654619423708423,0.11760363585642705
2011-07-12,0.1574775686919476,0.19869844335645367
2011-07-13,0.1575531500088715,0.18771304052139573
2011-07-14,0.1551125225080958,0.17302471594139998
2011-07-15,0.1399750419622425,0.17258383569653357
2011-07-18,0.1443441180053911,0.15942464129709835
2011-07-19,0.1529855389855756,0.16636244750350745
2011-07-20,0.1528429697155733,0.1538412867747958
2011-07-21,0.1530038251815919,0.1429218269348442
2011-07-22,0.15040226253215,0.13286753737808232
2011-07-25,0.1518271693810972,0.12391056772311503
2011-07-26,0.1451508700176884,0.1276235479752137
2011-07-27,0.1634745118862622,0.12485513765570708
2011-07-28,0.1579643329988605,0.22031939699710124
2011-07-29,0.1567598709587012,0.204579080371653
2011-08-01,0.1528746114285977,0.19897179405636023
2011-08-02,0.1640774539753339,0.18782166098533826
2011-08-03,0.1665632066576987,0.29004953349027396
2011-08-04,0.2276068220840123,0.2655023029492385
2011-08-05,0.2210779743638118,0.4923719758018879
2011-08-08,0.3074784468897048,0.44954221863906846
2011-08-09,0.3573528285574383,0.7263021963801765
2011-08-10,0.3827328642720553,0.6620106463322033
2011-08-11,0.4210642362394611,0.7259167319399735
2011-08-12,0.4231483150139308,0.6616598728882387
2011-08-15,0.4311545535570449,0.6031906322545495
2011-08-16,0.4311965415967751,0.54999735699818
2011-08-17,0.4253166141722818,0.5079099723575741
2011-08-18,0.4459036484360719,0.463342435454374
2011-08-19,0.4404202029626103,0.5776779854639782
2011-08-22,0.4404542396999893,0.5475875367565155
2011-08-23,0.462627700294272,0.4994228873979848
2011-08-24,0.4680657970063688,0.455625920824649
2011-08-25,0.4662892036488378,0.4158131156523738
2011-08-26,0.4713583778149606,0.40453070907429484
2011-08-29,0.4849002408422287,0.369386405674201
2011-08-30,0.4852674571428395,0.3374704305270647
2011-08-31,0.478334885908465,0.30850264095781155
2011-09-01,0.4787232336985699,0.2822284005920695
2011-09-02,0.4576536069374836,0.27601644163975264
2011-09-06,0.458183996294408,0.3436127275221591
2011-09-07,0.4001100350736287,0.3214919320585444
2011-09-08,0.3717445542010143,0.2940075013096215
2011-09-09,0.347643459865513,0.28578708979862627
2011-09-12,0.3125371549564395,0.3541835181232559
2011-09-13,0.3133290370807772,0.3236696615446752
2011-09-14,0.3081734812092664,0.29598273191128344
2011-09-15,0.3125029306721941,0.27087913964737387
2011-09-16,0.3130159036863984,0.24813748609794298
2011-09-19,0.2706075139922766,0.22755651688790696
2011-09-20,0.2620821474596975,0.22846229516096186
2011-09-21,0.2862738116932025,0.2102504095736526
2011-09-22,0.2878522710425383,0.3306784771085675
2011-09-23,0.2838324821060297,0.42201711890665633
2011-09-26,0.2919394739936076,0.38527217735201347
2011-09-27,0.2901313677432343,0.3518948913878725
2011-09-28,0.2794201625906069,0.3215924442588446
2011-09-29,0.281160248162089,0.34814049601024905
2011-09-30,0.2912673947145787,0.3181850591076858
2011-10-03,0.3035735139369576,0.36947597042120683
2011-10-04,0.3056773163661223,0.42556885450398774
2011-10-05,0.3129281771647077,0.3884991992990058
2011-10-06,0.303255635881881,0.35482549546815667
2011-10-07,0.3021092032375056,0.3242523533526389
2011-10-10,0.3091184694814538,0.30319227204258514
2011-10-11,0.3086452980085998,0.27741403446946356
2011-10-12,0.3085246529828031,0.2540554327645693
2011-10-13,0.305419639164077,0.2329099674557087
2011-10-14,0.3053116342481566,0.21486664704698838
2011-10-17,0.3122754568623803,0.19749601672471023
2011-10-18,0.3175438530756563,0.2519011867688182
2011-10-19,0.3205820320197138,0.23096101357515222
2011-10-20,0.3011912432188375,0.2384549886654807
2011-10-21,0.2781188118602299,0.2188014456854799
2011-10-24,0.2793697314219942,0.20104737558635083
2011-10-25,0.2828594387607588,0.18503325690494576
2011-10-26,0.2825011300987059,0.24620737126112283
2011-10-27,0.2893602169594162,0.22581088337330016
2011-10-28,0.2898056442371299,0.2073765016670831
2011-10-31,0.2886311976487977,0.1908319726888007
2011-11-01,0.2877723738417809,0.28135648236472405
2011-11-02,0.2843518910335206,0.3617739449018997
2011-11-03,0.2841827325570196,0.3305595732883581
2011-11-04,0.2822640988019685,0.30223267698628226
2011-11-07,0.2798854382840569,0.2825580382509353
2011-11-08,0.2619408216994694,0.2587148860189832
2011-11-09,0.2977180114815887,0.23712612490343463
2011-11-10,0.2979261669241994,0.40066077516220916
2011-11-11,0.303503491503183,0.3658711784830379
2011-11-14,0.301325176673664,0.334279070879377
2011-11-15,0.2922207104516071,0.31804201409226524
2011-11-16,0.2918201033719673,0.29087860439071217
2011-11-17,0.2943668513215093,0.3033103061589457
2011-11-18,0.2940421616152576,0.3133033498137964
2011-11-21,0.2930901971182567,0.28689036850544136
2011-11-22,0.2887651855054517,0.31487228299655273
2011-11-23,0.2909137010364417,0.2905911039374369
2011-11-25,0.2872666598877429,0.33350712755451695
2011-11-28,0.2784813517790367,0.30560156973556823
2011-11-29,0.2791264711430506,0.27959820311812117
2011-11-30,0.3061506036525792,0.25603374567844817
2011-12-01,0.2886363641102691,0.23469994497860328
2011-12-02,0.2834428410519726,0.21547282132700982
2011-12-05,0.2788130397355973,0.19838695512595841
2011-12-06,0.2779269327380834,0.1826359224191858
2011-12-07,0.2773954383837075,0.16846103339611126
2011-12-08,0.2837656608334118,0.15572398456622308
2011-12-09,0.2579155731273165,0.24663813458570705
2011-12-12,0.2616489682076187,0.22620045774555703
2011-12-13,0.2543363782009067,0.24715341004297917
2011-12-14,0.2548462637634343,0.24273816342036272
2011-12-15,0.2544710092471763,0.24349740142825102
2011-12-16,0.2490723784919558,0.22336025679783822
2011-12-19,0.2456361261879686,0.20516333930006347
2011-12-20,0.2669660227045882,0.2131024642437765
2011-12-21,0.2565954778032869,0.19590413176302093
2011-12-22,0.2566427986618732,0.18039924021832798
2011-12-23,0.240636137472332,0.166446461184497
2011-12-27,0.2399659284013421,0.15391664417258138
2011-12-28,0.2301540391457379,0.14269143514392982
2011-12-29,0.2318134364906122,0.17935277360327878
2011-12-30,0.1880100580732862,0.16550577839416547
2012-01-03,0.1953073045816047,0.16026364350108493
2012-01-04,0.195154030736724,0.14837403259558613
2012-01-05,0.1921926374633991,0.13773568530820263
2012-01-06,0.1925808801862484,0.1282438829546699
2012-01-09,0.1923902510633668,0.12274345059804263
2012-01-10,0.1748605037356806,0.11492325747867792
2012-01-11,0.1666938314204859,0.10800805425400802
2012-01-12,0.1559573837172075,0.10191686324756509
2012-01-13,0.1526419164768273,0.09657347124520324
2012-01-17,0.1449239404382416,0.10450908642240986
2012-01-18,0.1474336010997444,0.09884470541671736
2012-01-19,0.1473513581014817,0.0938874564598669
2012-01-20,0.1376594451814852,0.0895677414862199
2012-01-23,0.1039358168191753,0.0858199431974874
2012-01-24,0.1048239610396971,0.08679237658186487
2012-01-25,0.1044795893419867,0.08458348849352468
2012-01-26,0.105288907288733,0.08151741315892956
2012-01-27,0.1055609667231664,0.09305553249139686
2012-01-30,0.0924616071313719,0.08919662845827034
2012-01-31,0.088341676965495,0.09205945079056593
2012-02-01,0.087650918820042,0.08827851027892691
2012-02-02,0.0732521520587204,0.08470467677753715
2012-02-03,0.0842318667286944,0.08162172155562603
2012-02-06,0.0849313282274261,0.07897330372956703
2012-02-07,0.0830349280209331,0.07733219838388247
2012-02-08,0.0830440520634255,0.0753075920855917
2012-02-09,0.08016743388289,0.07358603100049053
2012-02-10,0.0867630596721937,0.07212691239832951
2012-02-13,0.0888668250129161,0.0992481427582506
2012-02-14,0.0857940888905898,0.09423981380252343
2012-02-15,0.0888589922953301,0.09111818088256922
2012-02-16,0.088880486109655,0.09818163065925152
2012-02-17,0.0880858924025319,0.09330858744962076
2012-02-21,0.0878989519677809,0.08906458032146118
2012-02-22,0.0883162662721304,0.08538448919330816
2012-02-23,0.0882573788849387,0.0883784820745816
2012-02-24,0.0850689980708521,0.08479110182543957
2012-02-27,0.0815206274693446,0.08169611849646151
2012-02-28,0.0811445082384971,0.0790370850130274
2012-02-29,0.0815976420980428,0.0767616966121602
2012-03-01,0.0818175252362051,0.08422618999782414
2012-03-02,0.0802745799617007,0.08120997478997252
2012-03-05,0.0827504107734145,0.08447582462471027
2012-03-06,0.0876762726651821,0.09072850646735846
2012-03-07,0.0907817140162839,0.15981138683262136
2012-03-08,0.0963428206603686,0.1479688671135545
2012-03-09,0.0966476208565479,0.13737368263636449
2012-03-12,0.0966689133609485,0.12792141463892037
2012-03-13,0.1086118503498981,0.11955949417245568
2012-03-14,0.1072292353003886,0.11210463585856532
2012-03-15,0.1076548783448691,0.10636557866882214
2012-03-16,0.1050026516343276,0.10047385139973505
2012-03-19,0.1002665087165112,0.09531103117484913
2012-03-20,0.1015596202740226,0.09080629306392823
2012-03-21,0.1021112784494752,0.09181849842081537
2012-03-22,0.1053332131112222,0.0896753520577917
2012-03-23,0.1049764369476616,0.10945453124376266
2012-03-26,0.1138179204677924,0.10318892545259882
2012-03-27,0.1150894214540058,0.09768748597378515
2012-03-28,0.1171611197240333,0.09804365720958913
2012-03-29,0.1161813779539533,0.10475229940050268
2012-03-30,0.1158009711835004,0.10086645323619609
2012-04-02,0.1164846153763785,0.09565436655312284
2012-04-03,0.1164921280462545,0.09110524624561171
2012-04-04,0.1089062703905203,0.09594562239917553
2012-04-05,0.1076727796571792,0.12962710914410983
2012-04-09,0.1120926251673854,0.12131564910589038
2012-04-10,0.1266926094156935,0.15389750659982196
2012-04-11,0.1300256548467111,0.2096130558306875
2012-04-12,0.1224542078621829,0.1927562390171583
2012-04-13,0.1290340132050712,0.17756431527835215
2012-04-16,0.1268461415767456,0.1971889734283079
2012-04-17,0.1379707385341897,0.18181542008565438
2012-04-18,0.1374006830140856,0.16771970669065112
2012-04-19,0.1386340046030001,0.15870513544199732
2012-04-20,0.1388946807853308,0.15907575702546997
2012-04-23,0.1396681673131422,0.14730991435678809
2012-04-24,0.139889234514468,0.1577418880920557
